display
"(100.0, 24, 2400.0, 173, 4152.0, -1752.0)"
"(100.0, 45, 4500.0, 173, 7785.0, -3285.0)"
"(100.0, 20, 2000.0, 173, 3460.0, -1460.0)"
"(100.0, 36, 3600.0, 173, 6228.0, -2628.0)"
"(100.0, 24, 2400.0, 173, 4152.0, -1752.0)"
"(63.38, 49, 3105.62, 173, 8477.0, -5371.38)"
"(100.0, 26, 2600.0, 173, 4498.0, -1898.0)"
"(62.09, 49, 3042.41, 173, 8477.0, -5434.59)"
"(100.0, 34, 3400.0, 173, 5882.0, -2482.0)"
"(95.35, 34, 3241.9, 173, 5882.0, -2640.1)"
"(100.0, 33, 3300.0, 173, 5709.0, -2409.0)"
"(100.0, 22, 2200.0, 173, 3806.0, -1606.0)"
"(89.38, 39, 3485.82, 79, 3081.0, 404.82)"
"(63.84, 32, 2042.88, 79, 2528.0, -485.12)"
"(75.01, 24, 1800.24, 79, 1896.0, -95.76)"
"(63.84, 21, 1340.64, 79, 1659.0, -318.36)"
"(73.42, 24, 1762.08, 79, 1896.0, -133.92)"
"(63.84, 36, 2298.24, 79, 2844.0, -545.76)"
"(81.4, 20, 1628.0, 79, 1580.0, 48.0)"
"(64.64, 30, 1939.2, 79, 2370.0, -430.8)"
"(82.99, 44, 3651.56, 79, 3476.0, 175.56)"
"(92.57, 28, 2591.96, 79, 2212.0, 379.96)"
"(77.41, 37, 2864.17, 79, 2923.0, -58.83)"
"(74.21, 20, 1484.2, 79, 1580.0, -95.8)"
"(90.17, 25, 2254.25, 79, 1975.0, 279.25)"
"(76.61, 35, 2681.35, 79, 2765.0, -83.65)"
"(83.79, 38, 3184.02, 79, 3002.0, 182.02)"
"(69.43, 41, 2846.63, 79, 3239.0, -392.37)"
"(76.61, 22, 1685.42, 79, 1738.0, -52.58)"
"(81.4, 49, 3988.6, 79, 3871.0, 117.6)"
"(73.42, 38, 2789.96, 79, 3002.0, -212.04)"
"(100.0, 33, 3300.0, 79, 2607.0, 693.0)"
"(93.56, 36, 3368.16, 79, 2844.0, 524.16)"
"(81.62, 34, 2775.08, 79, 2686.0, 89.08)"
"(67.83, 24, 1627.92, 79, 1896.0, -268.08)"
"(70.26, 36, 2529.36, 79, 2844.0, -314.64)"
"(90.17, 34, 3065.78, 79, 2686.0, 379.78)"
"(100.0, 41, 4100.0, 118, 4838.0, -738.0)"
"(100.0, 46, 4600.0, 118, 5428.0, -828.0)"
"(100.0, 24, 2400.0, 118, 2832.0, -432.0)"
"(100.0, 21, 2100.0, 118, 2478.0, -378.0)"
"(100.0, 24, 2400.0, 118, 2832.0, -432.0)"
"(100.0, 48, 4800.0, 118, 5664.0, -864.0)"
"(100.0, 26, 2600.0, 118, 3068.0, -468.0)"
"(100.0, 37, 3700.0, 118, 4366.0, -666.0)"
"(100.0, 49, 4900.0, 118, 5782.0, -882.0)"
"(99.54, 34, 3384.36, 118, 4012.0, -627.64)"
"(100.0, 48, 4800.0, 118, 5664.0, -864.0)"
"(100.0, 36, 3600.0, 118, 4248.0, -648.0)"
"(100.0, 46, 4600.0, 118, 5428.0, -828.0)"
"(100.0, 46, 4600.0, 118, 5428.0, -828.0)"
"(97.17, 31, 3012.27, 118, 3658.0, -645.73)"
"(100.0, 41, 4100.0, 118, 4838.0, -738.0)"
"(100.0, 21, 2100.0, 118, 2478.0, -378.0)"
"(100.0, 38, 3800.0, 118, 4484.0, -684.0)"
"(100.0, 45, 4500.0, 118, 5310.0, -810.0)"
"(58.38, 26, 1517.88, 118, 3068.0, -1550.12)"
"(100.0, 38, 3800.0, 118, 4484.0, -684.0)"
"(100.0, 48, 4800.0, 118, 5664.0, -864.0)"
"(64.16, 42, 2694.72, 118, 4956.0, -2261.28)"
"(35.71, 49, 1749.79, 118, 5782.0, -4032.21)"
"(66.58, 32, 2130.56, 118, 3776.0, -1645.44)"
"(100.0, 54, 5400.0, 118, 6372.0, -972.0)"
"(100.0, 33, 3300.0, 118, 3894.0, -594.0)"
"(100.0, 36, 3600.0, 115, 4140.0, -540.0)"
"(100.0, 20, 2000.0, 115, 2300.0, -300.0)"
"(97.89, 29, 2838.81, 115, 3335.0, -496.19)"
"(97.89, 33, 3230.37, 115, 3795.0, -564.63)"
"(100.0, 50, 5000.0, 115, 5750.0, -750.0)"
"(100.0, 41, 4100.0, 115, 4715.0, -615.0)"
"(100.0, 36, 3600.0, 115, 4140.0, -540.0)"
"(100.0, 27, 2700.0, 115, 3105.0, -405.0)"
"(100.0, 47, 4700.0, 115, 5405.0, -705.0)"
"(100.0, 33, 3300.0, 115, 3795.0, -495.0)"
"(100.0, 21, 2100.0, 115, 2415.0, -315.0)"
"(93.28, 21, 1958.88, 115, 2415.0, -456.12)"
"(100.0, 41, 4100.0, 115, 4715.0, -615.0)"
"(100.0, 40, 4000.0, 115, 4600.0, -600.0)"
"(100.0, 28, 2800.0, 115, 3220.0, -420.0)"
"(100.0, 23, 2300.0, 115, 2645.0, -345.0)"
"(100.0, 23, 2300.0, 115, 2645.0, -345.0)"
"(100.0, 25, 2500.0, 115, 2875.0, -375.0)"
"(100.0, 24, 2400.0, 115, 2760.0, -360.0)"
"(64.74, 39, 2524.86, 115, 4485.0, -1960.14)"
"(75.2, 55, 4136.0, 115, 6325.0, -2189.0)"
"(88.45, 46, 4068.7, 115, 5290.0, -1221.3)"
"(100.0, 50, 5000.0, 115, 5750.0, -750.0)"
"(100.0, 47, 4700.0, 115, 5405.0, -705.0)"
"(93.28, 97, 9048.16, 115, 11155.0, -2106.84)"
"(100.0, 32, 3200.0, 115, 3680.0, -480.0)"
"(100.0, 35, 3500.0, 116, 4060.0, -560.0)"
"(100.0, 49, 4900.0, 116, 5684.0, -784.0)"
"(100.0, 38, 3800.0, 116, 4408.0, -608.0)"
"(100.0, 32, 3200.0, 116, 3712.0, -512.0)"
"(100.0, 34, 3400.0, 116, 3944.0, -544.0)"
"(99.17, 36, 3570.12, 116, 4176.0, -605.88)"
"(93.34, 48, 4480.32, 116, 5568.0, -1087.68)"
"(96.84, 21, 2033.64, 116, 2436.0, -402.36)"
"(93.34, 21, 1960.14, 116, 2436.0, -475.86)"
"(100.0, 34, 3400.0, 116, 3944.0, -544.0)"
"(100.0, 46, 4600.0, 116, 5336.0, -736.0)"
"(100.0, 32, 3200.0, 116, 3712.0, -512.0)"
"(100.0, 29, 2900.0, 116, 3364.0, -464.0)"
"(100.0, 41, 4100.0, 116, 4756.0, -656.0)"
"(96.84, 43, 4164.12, 116, 4988.0, -823.88)"
"(100.0, 24, 2400.0, 116, 2784.0, -384.0)"
"(100.0, 41, 4100.0, 116, 4756.0, -656.0)"
"(98.0, 46, 4508.0, 116, 5336.0, -828.0)"
"(100.0, 32, 3200.0, 116, 3712.0, -512.0)"
"(100.0, 22, 2200.0, 116, 2552.0, -352.0)"
"(40.25, 29, 1167.25, 116, 3364.0, -2196.75)"
"(49.6, 42, 2083.2, 116, 4872.0, -2788.8)"
